0.036060453 0.0037580953086836528 0.001214320165727304
0.056231799 0.006612983962720432 0.001136787259052448
0.071216691 0.008353754582858959 0.0023507606270620944
0.072360678 0.011624889778002898 0.0032346654119186206
0.11061963899999999 0.015064898557225566 0.003937587049049219
0.115576071 0.015486913206069583 0.0034089300244280456
0.137006883 0.021333280965274787 0.005189942554036921
0.152957259 0.02418055025776185 0.006047070482283743
0.165140547 0.029842359774431886 0.00668256029729902
0.194355291 0.035870850173564735 0.007578310371163723
0.20264994448555865 0.040833909432702195 0.00854602479841575
0.22061731573020285 0.04647329462805963 0.00937630388903521
0.23399999999999999 0.05219435140305058 0.010514014937769234
0.273 0.06968713403546545 0.014226969184477276
0.312 0.09108706600980256 0.01953793872798932
0.3309259735953043 0.09526780645130667 0.017820986909826052
0.33774990747593103 0.10437433321475721 0.023400913149210775
0.351 0.11704934853150216 0.024220872086997778
0.38608030252785497 0.13063024305278614 0.028582710871205553
0.39 0.14249875587308736 0.030685912761622813
0.4052998889711173 0.13722154327939623 0.033698943333251824
0.429 0.15873353841598106 0.033616529546776436
0.4412346314604057 0.16808969561729992 0.03553395092734786
0.46799999999999997 0.18795598470904246 0.04235661948510947
0.4728498704663035 0.19390913829499376 0.041643530198865845
0.49638896039295644 0.19810027219177256 0.045476211906435686
0.507 0.19982303145657634 0.048239946645832164
0.5403998519614897 0.23544981856676758 0.0533872121557326
0.546 0.2193368576772483 0.05252469837465712
0.5515432893255071 0.23844360734010406 0.051778474276763305
0.585 0.24521905649642575 0.05804385908976681
0.6079498334566759 0.2815029443954818 0.06767120910915678
0.624 0.24176963384560574 0.060519526553646605
0.6618519471906086 0.29087457162971253 0.06755892167503137
