0.036060453 0.0006547552767977959 0.00016482720287734853
0.056231799 0.0016367662846637596 0.0009273363236512746
0.071216691 0.004317500686718854 0.0019519921462106704
0.072360678 0.002666144713415295 0.0015934255246805265
0.11061963899999999 0.003257531047925626 0.0022519410842302234
0.115576071 0.00593666103353429 0.0022969970980414693
0.137006883 0.01915904255502205 0.01090463507192585
0.152957259 0.009376861199777702 0.004400896495032514
0.165140547 0.006662880428849818 0.004094802465157732
0.194355291 0.012172513493444332 0.00489527813191625
0.20264994448555865 0.02057001126247095 0.007205829322490916
0.22061731573020285 0.04212693329650961 0.015449556443107028
0.23399999999999999 0.02056933608348091 0.009388406969099256
0.273 0.04952552411483396 0.02101380015662075
0.312 0.0843588602340455 0.023851281670700133
0.3309259735953043 0.06338115412713792 0.03256025353152691
0.33774990747593103 0.08399090295872694 0.031941219049866895
0.351 0.10973516812957392 0.055569323617873166
0.38608030252785497 0.07817458988818107 0.021868517779393214
0.39 0.24317120080551582 0.2404734565784179
0.4052998889711173 0.22629124790486932 0.19246961794407358
0.429 0.2011028671896262 0.08928195894504777
0.4412346314604057 0.12197019757793284 0.03796620723494712
0.46799999999999997 0.10699293480633894 0.042510663149494296
0.4728498704663035 0.15934969838907712 0.11067222117328944
0.49638896039295644 0.4015107659841363 0.8702425702675545
0.507 0.3190318027294475 0.27233411155640014
0.5403998519614897 0.24321181749633658 0.10090201142723344
0.546 0.17566367544843023 0.09568199776199324
0.5515432893255071 0.19788298832567164 0.08557003363350017
0.585 0.1640668207902596 0.10547604062872566
0.6079498334566759 0.25610459455989887 0.15608844692713122
0.624 0.2649790003810515 0.18196192368859448
0.6618519471906086 0.2103517389451127 0.05058961592643244
